index,condition_concept_id
S32.008A,45587854
T86.23,45590131
S26.90XS,45544449
S32.599D,45583111
S26.09XA,45587799
T47.0X6A,45584996
M10.019,45548287
T31.99,45551098
S36.201A,45583144
E72.01,45591056
S56.591A,45549862
M84.454D,45601592
H46.02,45600943
S61.251D,45535477
S66.121D,45603247
S32.012A,45587856
T38.5X5A,45555920
S52.521A,45583479
T52.8X4A,45599583
S46.009D,45602610
S42.002G,45607312
T84.040S,45594935
S92.415D,45555607
S72.8X1A,45608235
P01.5,35210409
T85.89XS,45546762
S06.899D,45602129
P05.15,45597063
T48.3X2A,45580211
M06.832,45567423
S02.2XXG,45553811
S63.266D,45554876
S84.22XA,45579541
S70.352A,45569408
L02.223,45552965
M99.43,45562993
M12.332,45596473
A39.0,45566501
D41.3,45547602
H66.013,45600992
O35.9XX3,45558260
O30.111,45606560
O30.103,45543942
O30.113,45601800
O30.102,45563080
Z37.51,45571349
O30.112,45582475
O30.123,45592213
T85.02XA,45537070
S93.524A,45546045
M24.129,45538720
A77.40,45547431
S80.862S,45579309
S80.861S,45579308
M84.812,45587154
T38.7X5A,45551148
T44.991A,45609064
S42.034P,45558977
S69.81XS,45550186
S63.8X1S,45598395
O99.719,45553620
S92.314A,45536356
T55.1X2A,45546545
H73.013,45538344
S84.92XA,45569876
M24.40,45548377
P29.81,45577703
I82.702,45533515
T36.96XA,45551128
T23.252S,45599270
N37,45534129
S62.234D,45540348
M86.462,45562943
O60.13X0,45582558
O60.12X9,45548810
S52.509D,45568927
S82.292K,45550511
S82.252K,45589116
S82.222K,45540867
S62.367A,45550034
S63.697A,45564461
T84.490D,45565879
L97.101,45553011
H68.029,45552744
S66.922S,45535715
T85.390A,45580460
Q51.820,45592376
A21.2,35205479
B36.3,45590851
T84.51XD,45570760
I80.291,45543223
H83.02,45547990
T80.49XA,45599733
C13.1,45595638
T80.30XD,45604516
T80.39XD,45546681
T80.39XS,45599731
S14.152D,45544352
T22.30XS,45594423
T21.31XS,45546133
S82.132D,45579373
T17.918A,45560441
Q65.30,45544106
S62.241A,45550007
S04.012D,45582787
S68.127A,45598462
T62.0X4A,45541717
Q71.02,45568082
P77.2,45563228
S42.151P,45573561
S42.141P,45602514
S92.331P,45584566
S96.912S,45603990
S35.11XA,45597597
C00.3,45576294
S42.001G,45558969
H05.259,45542955
T85.43XD,45556295
H10.011,45533212
T26.62XD,45551087
S43.119A,45535035
N44.03,45587242
T31.77,45560632
O60.23X2,45539189
O60.23X1,45597016
F44.0,45591140
T18.108D,45584658
S73.121A,45540740
R85.614,45544160
B97.30,45605253
M62.421,45533885
T25.139A,45560593
H18.049,45533254
T45.621A,45570477
S37.19XA,45568592
M85.051,45558063
F18.90,45566815
T71.192A,45536990
F15.221,45595877
F18.20,45562027
E13.331,45547632
S62.357A,45583742
T25.011A,45546249
S82.871K,45589199
S92.242D,45570029
S61.253A,45554719
A06.0,45552154
S92.031D,45599036
T24.121A,45575145
B97.33,45605254
P61.6,45597089
S41.119A,45597674
K00.3,45576966
N99.83,45567876
S31.30XD,45583032
S52.022K,45535119
I69.259,45576896
I69.192,45567196
R94.111,45582734
S52.622A,45535324
S72.042K,45555013
T85.692A,45546759
H47.12,45533340
M26.72,45577243
S92.302K,45570037
M84.376K,45587109
T21.73XA,45579884
T21.74XD,45560483
T21.73XD,45555758
S78.112D,45598689
S82.401J,45584278
S89.301D,45536253
M80.08XG,45543698
S92.142S,45560312
T84.032D,45594933
R78.6,45577813
X04.XXXA,45600186
S42.209G,45539851
T50.904S,45556078
T59.4X1A,45594796
H02.70,45542941
M21.272,45538701
Q26.4,45568059
T65.91XD,45599688
T21.45XD,45536508
F06.32,45581399
E76.3,45561981
S66.315A,45554945
M79.A12,45606324
S09.301A,45592556
H02.422,45581538
J68.1,45591561
S42.321S,45544697
O24.812,45577567
O36.1990,45587330
R45.2,45606813
M84.662A,45572617
S72.361G,45608189
Z67.90,45581055
H70.099,45605743
S67.21XS,45603286
I63.342,45543189
M13.111,45591737
S82.872P,45536164
H59.121,45600974
H31.412,45552657
T23.341D,45551002
B83.8,45552237
B68.9,45547468
S36.92XA,45587945
H74.13,45547981
H21.349,45571918
M84.471D,45553314
E31.8,45595812
T74.02XA,45570668
S43.112D,45568726
S43.112S,45607411
S72.023B,45598505
S87.02XS,45569914
T20.111A,45594382
C82.12,45557025
S32.491S,45558869
H16.233,45600867
H02.413,45581537
S92.131D,45550770
T24.102A,45604133
P11.3,45572929
S63.613D,45554902
L89.503,45543394
O26.811,45577571
S63.112A,45569274
C47.6,45576318
G04.30,45571786
T23.142A,45565373
K14.5,45601153
O60.12X3,45587373
O60.12X2,45553579
S42.034K,45588000
D42.1,45586107
S82.302K,45555328
S89.101D,45560208
G05.4,45533128
S43.491S,45539925
C85.12,45561864
O43.212,45601863
S82.161A,45589091
S02.69XS,45577874
S02.609G,45568205
R89.5,35211506
M80.822A,45548513
M84.634A,45592014
D05.80,45547573
P05.16,45544050
S32.609D,45554144
O36.0199,45601827
T84.050A,45590092
I01.0,45601017
S68.022D,45574296
C43.31,45542598
H93.3X3,45572071
S63.639S,45583834
S15.102S,45539541
S32.443A,45558855
S42.361A,45597744
S93.512A,45603956
T31.54,45536637
O31.21X1,45606569
O31.21X2,45572791
O31.11X1,45534209
O31.11X2,45553496
O32.6XX2,45596957
O30.121,45606561
O31.12X0,45558235
O31.12X9,45592219
O31.21X0,45592220
H95.02,45548000
S32.424A,45607196
M00.241,45606031
S42.116A,45554255
S61.519A,45593398
I87.031,45586650
H26.032,45591301
S24.112A,45602277
O07.34,45577551
S53.125D,45583519
E76.29,45552416
H04.221,45595992
S66.501D,45574282
S89.391D,45594151
D02.1,45571582
Q98.0,45544128
S32.426D,45602374
H31.321,45547853
S83.005S,45584377
Z65.5,45552095
T20.32XS,45541272
T20.32XD,45604046
S62.122A,45554757
O91.019,45601902
S42.291P,45588033
S43.031A,45568719
S60.141A,45578724
S60.151A,45573983
S62.308A,45593442
P35.1,45544060
C69.81,45561826
M80.039A,45553279
H16.222,45600864
T23.332A,45599275
S62.291D,45574108
S62.231B,45578842
B64,45576277
S86.892S,45545882
Z38.61,45537632
S35.229D,45573437
H26.132,45533281
H21.532,45591296
S01.321A,45549019
S50.02XD,45549634
P61.8,35210606
S43.225A,45549580
S43.205D,45539913
P24.20,45534340
R68.13,45597197
M10.349,45601316
O23.93,45577565
H74.22,45596170
S73.111A,45593823
M24.175,45586929
P02.8,35210420
P52.3,35210562
A36.0,45532829
T44.4X1A,45536774
S53.032A,45602852
S05.30XD,45602086
C81.40,45557020
S22.069S,45602258
S62.657A,45559563
S53.21XA,45545005
S93.334D,45560380
S63.111A,45603167
S92.222D,45584549
S92.245A,45584557
S43.102S,45539911
S63.615D,45545314
H66.21,45581730
S62.619K,45603132
S84.91XS,45574754
S30.871A,45554057
S72.335D,45579182
M71.58,45553263
M43.8X7,45591840
J63.4,45552891
S12.501G,45602182
S82.401C,45603650
S86.221A,45603778
S72.22XC,45555056
S82.251F,45574624
S82.451F,45560067
S72.22XF,45555057
A67.9,45595593
S80.12XS,45564797
S40.022S,45578273
S80.11XS,45545621
M01.X71,45572317
L27.8,45586767
K51.012,45562492
S01.23XA,45544200
S73.102D,45564745
S42.121K,45534970
T84.120A,45575600
S82.021A,45598733
S82.021D,45593892
T20.39XS,45589532
T24.009S,45551039
S22.019B,45568385
S52.311A,45593151
T49.95XD,45560846
M26.221,45567539
S60.413A,45559392
M21.731,45606165
M84.863,45572624
M84.861,45592020
O92.119,45597043
I63.19,45605806
S04.011S,45539426
S53.402D,45598066
T20.79XA,45555740
P05.12,45563208
P74.3,45568038
T42.72XA,45589781
S63.092D,45574188
Q76.9,45563275
T26.40XS,45580014
T22.049S,45599229
C39.0,45585990
S31.25XA,45592736
T82.590S,45551499
X11.8XXA,45595319
S90.851D,45550714
S32.82XB,45597582
T83.31XA,45599779
C81.44,45532943
C81.43,45566626
T65.1X1A,45536970
C84.71,45605320
C84.61,45571562
B74.9,45537775
S91.011D,45569959
S92.354B,45603914
T46.4X1D,45589834
M11.832,45562622
S29.002A,45549276
S48.111S,45597837
S42.351G,45554311
S42.301G,45573584
S62.655A,45535604
O99.842,45539225
M87.129,45606428
S66.116D,45579032
S56.118A,45569015
S42.391K,45568684
H34.212,45586443
Z03.810,45571318
C69.12,45561823
D17.72,45581288
G56.42,45533154
Q41.0,45548902
S24.133A,45554005
T25.031S,45551063
S82.65XK,45603712
S82.62XK,45569821
O9A.23,45582602
S37.19XD,45587956
T84.85XA,45580454
S72.301P,45598575
Q71.10,45539294
T23.162A,45570236
R89.0,35211501
S01.152S,45582762
T82.329A,45580413
F17.223,45566810
S82.821D,45550571
M63.88,45533889
P78.2,35210643
M21.159,45606159
H31.102,1412823
O32.2XX1,45572797
L98.3,45543411
Q72.40,45568086
S12.130D,45602166
S62.661B,45574177
T17.998D,45570159
M24.274,45557841
T52.1X1A,45556093
H30.21,45571935
S42.015S,45568628
T54.94XD,45580274
M24.822,45562690
C50.421,45561818
C50.221,45547503
M67.941,45582227
T23.632A,45579958
T56.891D,45609193
S62.142S,45545159
O32.9XX1,45577588
C91.A2,45547553
S06.4X6A,45553858
L70.3,45567365
O41.1290,45548792
B83.0,45552236
S91.209D,45536293
S60.00XD,45549893
T43.624S,45546399
H15.093,45600860
R83.0,35211454
T22.149A,45594413
D48.4,45571624
P24.80,45572932
M65.142,45538826
H35.119,45538262
T83.018A,45541841
S14.113D,45549154
T82.538A,45570720
C4A.51,45556991
T50.995S,45536858
H10.211,45552585
D78.12,45537937
H02.842,45533195
O00.2,45572742
S90.02XD,45550694
S83.015D,45545837
N44.02,45577530
T39.2X1A,45594608
O30.129,45548735
H43.00,45547900
S92.115D,45555562
D74.8,35206787
O30.899,45534202
S24.0XXA,45554001
S35.339A,45549405
S35.221A,45597601
S05.52XD,45582801
S05.52XA,45534545
S64.02XS,45554908
S06.9X4S,45558605
P83.0,45597097
S92.909S,45574944
S35.59XA,45568565
M46.85,45596580
S43.312D,45588101
S91.215A,45599019
H11.819,45547815
S92.211S,45599062
S32.811K,45544564
H40.1294,45586450
C81.03,45561837
M12.521,45586879
S52.351K,45583448
S52.91XS,45540166
S52.291P,45573789
S43.214D,45578377
S43.204D,45583289
S43.214A,45554352
L02.216,45567337
N81.85,45601751
S56.912S,45545045
S92.321S,45536359
O43.93,45553566
T60.4X2A,45609220
D81.2,45581331
N36.43,45601725
B37.84,45552219
S92.109D,45574879
S92.114A,45565163
S22.020A,45578040
M21.10,45606156
S82.821A,45584338
O67.0,35210266
S02.8XXG,45606881
H02.011,45571848
H02.015,45547780
S62.232S,45574092
A88.1,45576250
S53.22XD,45554605
S56.512D,45540220
E84.11,45533049
M21.732,45596523
S96.991D,45594327
C44.391,45542603
M89.761,45587205
C4A.52,45561809
T20.019A,45604039
S06.2X5D,45539445
P03.89,45539231
S32.391B,45554121
A02.29,45561678
I60.4,45586590
B46.8,45585961
S43.421S,45597795
T84.218S,45599797
S52.591B,45535312
S82.045D,45603573
S62.634S,45535598
S64.92XA,45579007
P24.81,45606699
O36.8231,45572835
S36.500A,45587934
Q68.4,45548920
S70.311D,45608088
O86.22,45563182
T50.901D,45560861
S83.014S,45555428
I69.892,45601063
P02.4,35210417
P91.61,45582631
M1A.0210,45543489
S86.121A,45536222
M67.821,45572524
S91.341D,45550738
F51.0,45552492
B34.0,45556937
O30.201,45558228
H30.141,45576712
S63.114D,45574193
A93.2,45561733
A27.81,45532826
S32.421S,45549362
Y83.4,45605062
T54.3X2A,45570572
T21.61XA,45560480
M96.622,45558124
S22.089S,45582953
V46.5XXA,45546869
M24.212,45567511
S43.402D,45568733
S62.666D,45554843
N82.2,45553457
S92.045A,45555553
M91.90,45592099
O91.13,45544033
Z62.898,45571377
H74.93,45591432
S14.111S,45602197
S09.0XXD,45582846
S27.1XXS,45539644
O36.5910,45534248
S62.635P,45540414
S65.411A,45574252
M94.269,45562987
M13.829,45533736
P83.4,45548876
S06.313A,45577899
S06.6X2D,45582834
C44.799,45547502
M89.559,45601685
S42.116D,45554256
Q00.0,45577716
D3A.094,45566688
S66.209A,45535695
S84.21XS,45545852
L44.4,35208531
M22.90,45548357
G71.13,45576607
S02.42XG,45587575
S82.422B,45540911
S82.452E,45536106
A05.1,35205424
S42.332S,45554305
M33.29,45591823
A83.3,45552201
S29.091S,45539653
S09.92XD,45592559
S42.355S,45578340
P05.14,45568017
A66.3,45566518
S62.621G,45588605
H35.021,45562227
T83.420S,45594926
T83.420D,45590084
T84.498S,45556286
B00.81,45605217
A39.81,45556900
T63.481D,45556169
M62.521,45572497
S76.122A,45535923
S68.116D,45583904
S31.101D,45607133
S31.111D,45558805
S20.97XA,45534676
S00.97XA,45573066
S40.271A,45544643
S31.139D,45534780
S31.110D,45573346
S42.294G,45563833
T49.4X2A,45580225
T86.39,45541885
S90.521A,45574813
S22.21XK,45573283
S24.8XXS,45568415
T82.531A,45565840
S82.392K,45560046
S82.022A,45603556
Z70.9,45552099
M24.374,45606184
S91.331D,45584513
S89.392D,45565104
S06.4X9S,45606926
S06.2X0S,45549066
S04.819S,45558571
Z02.6,45561607
M96.621,45534103
T24.222A,45584765
D41.02,45576399
T31.42,45589672
S68.117D,45554972
T87.52,45594972
S01.359A,45534511
M70.88,42618249
T84.611A,45541871
T43.625D,45565582
H93.25,45547998
S92.525A,45599111
I69.141,45581789
S62.015K,45545143
D61.2,35206745
T65.891D,45590006
T45.1X4A,45560773
T45.1X1D,45609065
F68.13,45562065
S68.114A,45574297
M84.434D,45577395
S47.2XXD,45588142
S52.002S,45568802
S42.101S,45607326
F65.1,35207230
S62.341A,45574138
S43.201D,45597786
O01.0,45592168
M61.08,45562759
S62.015G,45549961
O24.819,45553484
O36.63X1,45543985
S50.822A,45583344
S50.821A,45578441
S94.91XA,45589463
S43.035D,45559059
S62.521K,45583762
T84.619A,45561080
S62.501G,45603116
P05.18,45587409
S56.108A,45598085
S92.522S,45555621
K02.52,45572180
M84.461D,45562886
D56.2,35206719
T24.032A,45594486
T18.120A,45604035
S20.171A,45544375
S30.870A,45573341
S90.871A,45560246
S20.172A,45534664
S27.63XA,45539648
S21.332A,45587731
T85.191A,45594955
P56.0,45606708
S32.122S,45558833
O35.9XX9,45558261
S05.8X1S,45544244
H02.111,45552563
T20.10XD,45546111
T22.012D,45555760
S06.329D,45606912
S01.85XD,45606864
S63.273A,45574207
S32.2XXD,45587869
J95.72,45567281
S55.002D,45564163
P01.1,35210405
B73.02,45542573
M1A.0410,45591750
T59.812A,45589944
S54.21XS,45578655
S27.69XA,45544456
M65.271,45567616
O87.9,45592300
S43.409D,45602588
S06.1X5A,45549064
C88.3,45586059
H44.702,45543060
B53.0,45576274
N83.6,35209419
T23.119A,45604100
M05.20,42616548
L02.531,45562527
S92.001P,45550742
S92.031P,45594199
S52.325A,45554517
S52.332D,45602763
S72.402S,45540686
S14.8XXA,45544353
S62.317S,45598263
S60.424A,45554685
K08.539,45562482
S60.422A,45583603
Q31.9,45587453
T82.858S,45561053
M87.842,45534060
H40.33X0,45605685
S62.509D,45593475
M84.378A,45596716
S82.853D,45564999
M10.222,45553070
S61.247A,45602994
I60.21,45562357
T31.61,45536638
T31.96,45536641
S82.842G,45608470
S82.842K,45550575
T63.444S,45580331
S96.902A,45570114
I22.1,35207687
M48.8X4,45591861
S63.296D,45535638
M25.30,45577223
M53.81,45586992
S81.031A,45555218
T22.362A,45546156
T22.262A,45555767
T22.362D,45536528
S97.01XS,45550883
S97.01XD,45546076
S97.01XA,45584633
T20.33XS,45565313
S00.419A,45534494
M06.822,45562598
M06.022,45577104
S72.402P,45598614
T78.00XD,45585207
M92.212,45539006
S92.144K,45579695
T88.4XXD,45570788
M22.12,45548355
M48.48XA,45606234
S62.326B,45559505
N85.5,45543896
M60.09,42617925
E30.9,45566741
M96.662,45601705
S52.025A,45535122
A32.9,45605199
S62.359A,45559524
S62.359D,45564339
T85.122A,45580458
S82.101Q,45555262
S82.101E,45584188
S82.191B,45550468
T43.205A,45570429
I63.39,45576888
S06.351D,45553847
S82.302S,45550514
D40.11,45547598
H44.812,45600941
S32.020K,45544515
O36.0120,45543970
A69.1,35205634
S52.231D,45588243
J04.11,45533540
S10.91XD,45573163
S42.309D,45539872
M80.872A,45543705
S93.499A,45584607
S06.6X5D,45558596
S36.119S,45554188
S35.512D,45568563
S63.656A,45578995
S60.572A,45583620
I69.821,45601062
T78.00XS,45565797
Z02.3,45576125
C82.47,45537854
P05.10,45534331
S76.901A,45574524
S86.111S,45579566
S99.811D,45589499
A66.0,45605212
O12.12,45563050
S56.302S,45559343
S56.302A,45598092
S56.302D,45554633
M67.834,45538846
N83.4,45592151
A81.9,45585934
S32.001K,45534805
M84.364G,45591977
S02.5XXS,45582780
S04.019D,45558561
S08.0XXA,45544281
S89.092A,45545899
S44.02XD,45535054
P91.63,45601948
Z20.4,45566404
S31.610A,45563639
S35.91XA,45558895
S46.291A,45573668
M86.132,45548579
M61.022,45548454
N26.2,45601721
S30.21XA,45558790
M1A.0420,45553101
L49.9,45567359
S53.031A,45578647
E71.528,45557130
S22.32XG,45549238
C47.5,45581219
G25.70,45566867
T17.1XXS,45555708
T38.995A,45609000
M85.651,45538951
T37.1X1A,45570355
T31.51,45560629
M11.88,45562624
T80.A0XA,45609306
H11.039,45538203
T24.012S,45594483
E08.39,45552374
S89.191A,45574799
O26.30,45543925
M35.4,45582131
S36.13XD,45597625
S36.13XS,45544593
S13.170A,45582882
S13.170D,45544339
F16.950,45542819
T25.122A,45604151
M60.861,45567588
L89.303,45562553
S29.001D,45554042
S46.912S,45549620
S82.151A,45603603
H04.161,45586351
H04.031,45595988
M46.93,45572457
M23.000,45606172
S92.302S,45579711
S92.302B,45550798
M93.872,45534097
O88.23,45572895
N48.22,45572717
K94.12,45562519
S72.331K,45569485
M85.58,45567748
H67.1,45605740
S33.9XXD,45602416
S52.234D,45578514
E80.5,45605433
M62.579,45601497
S51.851D,45602665
M93.88,45606460
C81.01,45557019
H65.196,45581725
H02.135,45542931
H02.132,45595979
T23.399S,45589607
T22.022S,45584693
T22.319S,45555768
T23.042S,45604096
T23.041S,45599255
A43.8,45537725
I01.9,45543161
S51.851S,45578454
S52.291K,45559228
S52.351S,45588297
S52.90XG,45588355
S52.209G,45588236
S52.201S,45544866
Z89.441,45581086
H16.422,45581602
T20.26XS,45555730
S53.005A,45588357
T38.3X5D,45599414
S94.22XA,45589461
A20.1,45561690
M45.5,45543577
S25.802A,45582985
T85.528D,45546757
S40.921A,45607302
S40.922A,45602491
S91.131A,45545952
S55.101A,45602871
S54.31XA,45549832
O36.90X0,45582531
O36.70X0,45558280
S73.036A,45598657
M70.861,45533921
Z52.011,45571363
J95.88,45538488
O41.00X1,45558294
S06.319A,45573129
S15.011A,45602202
S42.131D,45534971
T21.24XS,45565327
T22.232S,45546151
K13.1,45567293
H16.011,45571900
A30.4,45566497
A30.3,45595581
H65.113,45538331
H35.20,45600909
T23.601A,45594474
T23.602A,45570255
T23.601D,45560560
T23.602D,45599290
G31.81,45605534
J70.2,45548121
T40.992A,45580108
Z91.419,45585880
C7A.022,45547526
T71.163A,45580364
S46.112S,45544776
S21.232A,45558709
C4A.31,45571517
H21.321,45591291
S90.852D,45584492
S91.351A,45569985
S37.39XS,45539790
S92.012K,45574854
S62.163B,45574082
H73.13,45562319
H70.13,45600996
R83.1,35211455
T42.0X4A,45575258
M62.20,45562772
S93.432S,45594297
M00.20,45553019
S70.10XD,45559707
S90.222D,45560236
S19.83XD,45592616
S60.551D,45559405
O22.50,45548711
O26.842,45596933
S76.111S,45569604
T31.64,45546281
G46.4,45571809
S66.328A,45603264
S82.142F,45555283
O43.109,1423544
T23.031S,45536548
T25.022S,45589643
T23.021S,45608840
S82.191K,45536040
S51.022D,45607472
Z31.82,45590716
L53.1,45577041
S00.07XA,45544172
S82.62XS,45579483
S12.090K,45573174
S12.000G,45544299
S92.112G,45584526
S98.912D,45555690
N99.62,45548684
T84.228D,45561075
S62.622S,45588606
S88.912A,45555486
O22.33,45592192
S92.124D,45584535
S52.601S,45602834
A90,45581135
S89.392A,45565103
S53.431A,45583526
S42.441A,45563856
M94.219,45582374
S25.101A,45607092
O69.89X2,45539197
O69.89X1,45582570
O43.029,45548801
O36.22X0,45606592
T63.444A,45609247
S52.102A,45583371
M24.275,45606182
H44.791,45543061
S06.4X7A,45577907
S12.110S,45597339
S82.92XH,45565017
S82.401H,45579444
O36.5191,45543978
S66.221D,45598427
S62.011B,45535494
S56.321A,45573936
C50.122,45586010
S63.630A,45593561
Q89.4,45601993
I70.244,45548059
S62.310A,45583718
